file,precision,recall,f1,fuzzy_score,semantic_similarity,boundary_overlap,orig_count,proc_count
ARTHROTEC.41,0.25,0.07692307692307693,0.11764705882352941,62.6,0.6931627988815308,0.18461538461538463,13,5
LIPITOR.652,0.75,0.21428571428571427,0.3333333333333333,86.75,0.8318048715591431,0.24698021181716834,14,4
LIPITOR.811,1.0,0.16666666666666666,0.2857142857142857,100.0,1.0000001192092896,0.0,6,1
LIPITOR.268,0.3333333333333333,0.6666666666666666,0.4444444444444444,67.0,0.6338345408439636,0.0,3,6
ARTHROTEC.60,0.2857142857142857,0.4,0.3333333333333333,61.42857142857143,0.64748615026474,0.07545787545787545,5,7
LIPITOR.899,0.0,0.0,0.0,42.0,0.30985337495803833,0.0,7,3
LIPITOR.715,0.0,0.0,0.0,44.0,0.3501967489719391,0.0,8,1
ARTHROTEC.91,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.300,0.0,0.0,0.0,29.0,0.35429847240448,0.0,2,1
LIPITOR.794,0.0,0.0,0.0,0.0,0.0,0.0,0,2
LIPITOR.612,1.0,0.25,0.4,100.0,1.0,0.10714285714285714,4,1
ARTHROTEC.30,0.5,0.2857142857142857,0.36363636363636365,80.0,0.8365979194641113,0.05357142857142857,7,4
LIPITOR.955,0.0,0.0,0.0,49.0,0.47932589054107666,0.0,3,2
LIPITOR.944,0.3333333333333333,0.2,0.25,73.0,0.7054932713508606,0.05128205128205129,5,3
LIPITOR.496,0.5,0.2,0.28571428571428575,60.0,0.604620099067688,0.34075708061002175,10,5
LIPITOR.842,0.0,0.0,0.0,50.0,0.7206220030784607,0.0,4,1
LIPITOR.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.94,1.0,0.3333333333333333,0.5,100.0,1.0000001192092896,0.05357142857142857,3,2
ARTHROTEC.132,0.0,0.0,0.0,55.0,0.659095823764801,0.0,4,3
LIPITOR.1000,0.6666666666666666,0.25,0.36363636363636365,81.33333333333333,0.7512252926826477,0.0196078431372549,8,3
LIPITOR.793,0.0,0.0,0.0,47.5,0.5390815734863281,0.039473684210526314,7,4
LIPITOR.354,0.0,0.0,0.0,38.0,0.35155820846557617,0.0,3,2
LIPITOR.302,1.0,0.3333333333333333,0.5,100.0,1.0000001192092896,0.0,4,1
ARTHROTEC.82,0.5714285714285714,0.5714285714285714,0.5714285714285714,75.42857142857143,0.7768441438674927,0.07467532467532467,7,7
LIPITOR.758,0.0,0.0,0.0,51.0,0.8628968000411987,0.0,4,1
LIPITOR.887,0.2857142857142857,0.18181818181818182,0.2222222222222222,59.57142857142857,0.601324200630188,0.037900874635568516,12,7
ZIPSOR.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1
VOLTAREN.23,1.0,0.3333333333333333,0.5,100.0,1.0,0.23333333333333334,6,2
LIPITOR.710,0.0,0.0,0.0,30.0,0.1690162718296051,0.0,5,2
VOLTAREN.18,0.5,0.5,0.5,91.0,0.9699355959892273,0.28448275862068967,2,2
VOLTAREN-XR.2,0.0,0.0,0.0,27.0,0.31888407468795776,0.0,7,1
LIPITOR.197,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.13,0.0,0.0,0.0,0.0,0.0,0.0,0,3
VOLTAREN-XR.1,0.0,0.0,0.0,32.0,0.3807377219200134,0.0,7,1
VOLTAREN-XR.19,1.0,0.8571428571428571,0.923076923076923,100.0,1.0,0.058503401360544216,8,7
LIPITOR.282,0.0,0.0,0.0,63.5,0.6725408434867859,0.0,5,2
LIPITOR.188,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.990,0.5,0.16666666666666666,0.25,61.0,0.696384072303772,0.10416666666666667,6,2
LIPITOR.199,0.0,0.0,0.0,33.0,0.4698166847229004,0.1,16,1
LIPITOR.704,0.0,0.0,0.0,40.5,0.2429524064064026,0.0,4,2
LIPITOR.465,0.3333333333333333,0.16666666666666666,0.2222222222222222,82.33333333333333,0.8784932494163513,0.2857142857142857,8,3
VOLTAREN.40,0.0,0.0,0.0,71.0,0.7651114463806152,0.45454545454545453,7,1
VOLTAREN.44,1.0,1.0,1.0,100.0,1.0,0.0998392790784095,10,10
ARTHROTEC.9,1.0,1.0,1.0,100.0,1.0,0.2037037037037037,5,6
LIPITOR.936,0.0,0.0,0.0,22.0,0.3744457960128784,0.09433962264150944,4,1
LIPITOR.841,0.25,0.5,0.3333333333333333,45.6,0.46377354860305786,0.03636363636363636,2,5
ARTHROTEC.120,0.3333333333333333,0.1111111111111111,0.16666666666666666,61.666666666666664,0.7320248484611511,0.02,9,3
LIPITOR.215,0.0,0.0,0.0,33.0,0.2599080801010132,0.3194444444444445,7,2
LIPITOR.702,0.0,0.0,0.0,77.0,0.5457366704940796,0.5625,1,1
LIPITOR.114,0.6666666666666666,0.2857142857142857,0.4,76.33333333333333,0.7650906443595886,0.0,7,3
LIPITOR.689,0.0,0.0,0.0,43.666666666666664,0.5411278605461121,0.0,2,3
LIPITOR.961,0.0,0.0,0.0,40.0,0.44306883215904236,0.0,4,1
LIPITOR.206,1.0,0.14285714285714285,0.25,100.0,1.0000001192092896,0.0,7,1
LIPITOR.109,1.0,0.2857142857142857,0.4444444444444445,100.0,1.0,0.3660714285714286,7,2
ARTHROTEC.23,0.5714285714285714,0.5,0.5333333333333333,82.0,0.8647130727767944,0.09090909090909091,8,7
LIPITOR.846,0.0,0.0,0.0,15.8,0.1839294284582138,0.0,1,5
LIPITOR.457,0.25,0.3333333333333333,0.28571428571428575,53.4,0.49079447984695435,0.007407407407407407,3,5
LIPITOR.96,0.0,0.0,0.0,34.5,0.2849637567996979,0.0,3,2
ARTHROTEC.95,1.0,0.5,0.6666666666666666,100.0,1.0,0.0,4,2
VOLTAREN.34,0.25,0.2,0.22222222222222224,61.75,0.6478236317634583,0.13636363636363635,5,4
LIPITOR.386,0.6,0.5,0.5454545454545454,73.2,0.8197484016418457,0.1,6,5
LIPITOR.390,1.0,0.2857142857142857,0.4444444444444445,100.0,1.0,0.08012820512820512,7,2
LIPITOR.972,0.3333333333333333,0.2,0.25,50.333333333333336,0.48066917061805725,0.049999999999999996,7,3
LIPITOR.92,0.0,0.0,0.0,73.0,0.8683590888977051,0.0,9,2
LIPITOR.716,0.0,0.0,0.0,26.5,0.15397503972053528,0.125,1,2
LIPITOR.785,0.25,0.25,0.25,59.25,0.6330282092094421,0.0,4,4
LIPITOR.746,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.537,0.6666666666666666,0.1111111111111111,0.1904761904761905,86.33333333333333,0.770268976688385,0.17777777777777778,18,3
LIPITOR.484,1.0,0.3333333333333333,0.5,100.0,1.0,0.8571428571428571,3,1
LIPITOR.141,0.0,0.0,0.0,29.0,0.28367382287979126,0.0,4,1
ARTHROTEC.102,0.0,0.0,0.0,0.0,0.0,0.0,0,2
CATAFLAM.3,1.0,0.5,0.6666666666666666,100.0,1.0,0.6367521367521367,4,2
LIPITOR.167,0.5,0.1,0.16666666666666669,74.0,0.8786757588386536,0.0,11,2
ARTHROTEC.56,1.0,0.6,0.7499999999999999,100.0,1.0,0.3512820512820513,5,3
ARTHROTEC.131,1.0,0.75,0.8571428571428571,100.0,1.0,0.0,5,3
ARTHROTEC.83,1.0,0.2,0.33333333333333337,100.0,1.0000001192092896,0.23529411764705882,5,1
LIPITOR.531,0.0,0.0,0.0,34.0,0.23902085423469543,0.0,2,1
LIPITOR.346,0.5,0.14285714285714285,0.22222222222222224,83.33333333333333,0.7768651843070984,0.0,10,3
LIPITOR.581,0.0,0.0,0.0,32.0,0.3477875888347626,0.15,3,5
LIPITOR.312,0.0,0.0,0.0,36.0,0.4673418402671814,0.0,8,1
VOLTAREN-XR.20,0.3333333333333333,0.5,0.4,60.666666666666664,0.6596875786781311,0.0,2,3
VOLTAREN.41,1.0,1.0,1.0,100.0,1.0,1.0,2,2
LIPITOR.304,0.4,0.2,0.26666666666666666,79.375,0.7638605833053589,0.07236842105263158,11,8
LIPITOR.133,0.0,0.0,0.0,32.0,0.3808029294013977,0.0,7,1
LIPITOR.742,0.3333333333333333,0.25,0.28571428571428575,68.0,0.6550377011299133,0.041666666666666664,4,3
LIPITOR.517,0.0,0.0,0.0,21.0,0.20441237092018127,0.0,1,1
LIPITOR.495,0.75,0.75,0.75,84.5,0.8297210335731506,0.0,5,4
LIPITOR.500,1.0,0.3,0.4615384615384615,100.0,1.0,0.0,12,3
ARTHROTEC.31,0.0,0.0,0.0,34.0,0.4086220860481262,0.0,9,1
LIPITOR.16,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.870,0.0,0.0,0.0,34.5,0.34594398736953735,0.0,3,2
LIPITOR.330,1.0,0.2857142857142857,0.4444444444444445,100.0,1.0,0.275,8,2
CAMBIA.2,0.5,0.5,0.5,82.0,0.9002530574798584,0.020833333333333332,2,2
ARTHROTEC.126,0.6666666666666666,0.2857142857142857,0.4,84.5,0.8749805688858032,0.020833333333333332,9,4
ARTHROTEC.105,0.0,0.0,0.0,44.0,0.226088285446167,0.0,3,1
LIPITOR.314,0.8,0.5714285714285714,0.6666666666666666,90.6,0.9336379766464233,0.07142857142857142,10,5
LIPITOR.724,0.0,0.0,0.0,29.0,0.25578591227531433,0.0,4,2
ARTHROTEC.20,1.0,0.14285714285714285,0.25,100.0,1.0000001192092896,0.0,7,1
LIPITOR.174,0.0,0.0,0.0,11.0,0.3027988076210022,0.0,2,1
LIPITOR.491,0.0,0.0,0.0,61.666666666666664,0.6428000330924988,0.35635123614663256,5,3
ARTHROTEC.24,1.0,0.5,0.6666666666666666,100.0,1.0,0.0,3,1
LIPITOR.691,0.0,0.0,0.0,55.0,0.31888407468795776,0.0,4,1
LIPITOR.225,0.8333333333333334,0.8333333333333334,0.8333333333333334,90.0,0.9325510859489441,0.3996212121212121,6,6
LIPITOR.83,0.6666666666666666,0.6666666666666666,0.6666666666666666,83.25,0.8176834583282471,0.0,5,4
ARTHROTEC.46,1.0,0.6,0.7499999999999999,100.0,1.0,1.0,5,3
LIPITOR.595,0.0,0.0,0.0,39.0,0.6474243402481079,0.3333333333333333,5,1
LIPITOR.146,0.0,0.0,0.0,44.0,0.3007984459400177,0.0,2,1
LIPITOR.413,0.0,0.0,0.0,37.5,0.38471686840057373,0.0,7,2
ARTHROTEC.37,1.0,0.6666666666666666,0.8,100.0,1.0000001192092896,0.0,3,2
LIPITOR.850,0.5,0.6666666666666666,0.5714285714285715,74.8,0.7351198792457581,0.04812834224598931,3,5
LIPITOR.257,0.0,0.0,0.0,36.0,0.3187592625617981,0.0,3,1
LIPITOR.247,1.0,0.125,0.2222222222222222,100.0,1.0,0.0,8,1
ARTHROTEC.36,1.0,0.3333333333333333,0.5,100.0,1.0,0.0,3,1
LIPITOR.958,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.221,0.0,0.0,0.0,71.0,0.8775869607925415,0.13333333333333333,10,1
LIPITOR.203,0.0,0.0,0.0,20.0,0.17978817224502563,0.0,1,1
LIPITOR.85,0.75,0.3,0.4285714285714285,84.5,0.8189868927001953,0.17337933247753531,10,4
LIPITOR.598,0.3333333333333333,0.14285714285714285,0.2,56.75,0.5861227512359619,0.0,7,4
ARTHROTEC.88,0.0,0.0,0.0,57.0,0.5620949268341064,0.0,3,1
LIPITOR.576,0.0,0.0,0.0,34.5,0.25482410192489624,0.07142857142857142,6,2
LIPITOR.232,0.3333333333333333,0.14285714285714285,0.2,50.0,0.6247068047523499,0.5773809523809524,8,3
LIPITOR.405,0.0,0.0,0.0,36.0,0.2764809727668762,0.46153846153846156,5,1
LIPITOR.518,0.5,0.2,0.28571428571428575,65.33333333333333,0.46363723278045654,0.2142857142857143,5,3
LIPITOR.204,0.0,0.0,0.0,0.0,0.0,0.0,0,2
LIPITOR.941,0.0,0.0,0.0,44.0,0.20638518035411835,0.0,3,1
LIPITOR.162,0.0,0.0,0.0,62.0,0.8940346240997314,0.3888888888888889,2,1
LIPITOR.914,0.0,0.0,0.0,57.0,0.31888407468795776,0.0,7,1
LIPITOR.239,0.3333333333333333,0.1,0.15384615384615383,72.66666666666667,0.6277919411659241,0.0909090909090909,10,3
VOLTAREN-XR.17,0.0,0.0,0.0,0.0,0.0,0.0,0,3
LIPITOR.135,1.0,0.1111111111111111,0.19999999999999998,100.0,1.0000001192092896,0.0,9,1
LIPITOR.134,0.0,0.0,0.0,43.0,0.3501967489719391,0.0,11,3
ARTHROTEC.119,0.0,0.0,0.0,29.0,0.35309040546417236,0.0,3,1
LIPITOR.571,0.0,0.0,0.0,57.0,0.5284469127655029,0.0,9,1
LIPITOR.88,1.0,0.3333333333333333,0.5,100.0,1.0,0.0,7,2
ARTHROTEC.117,0.5,1.0,0.6666666666666666,60.0,0.6860080361366272,0.0,2,2
LIPITOR.628,0.0,0.0,0.0,0.0,0.0,0.0,0,1
PENNSAID.1,0.0,0.0,0.0,0.0,0.0,0.0,0,2
LIPITOR.498,0.0,0.0,0.0,73.0,0.6470797061920166,0.16666666666666666,5,1
ARTHROTEC.17,1.0,0.09090909090909091,0.16666666666666669,100.0,1.0000001192092896,0.20588235294117646,11,1
LIPITOR.521,0.0,0.0,0.0,33.0,0.2092706561088562,0.75,3,1
LIPITOR.319,0.0,0.0,0.0,47.0,0.30880486965179443,0.0,6,1
LIPITOR.194,1.0,0.15384615384615385,0.2666666666666667,100.0,1.0000001192092896,0.0,14,2
ARTHROTEC.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.99,1.0,0.16666666666666666,0.2857142857142857,100.0,1.0000001192092896,0.0,6,1
LIPITOR.212,0.6666666666666666,0.2857142857142857,0.4,80.0,0.7745766639709473,0.2945934440187314,7,3
LIPITOR.548,0.0,0.0,0.0,42.0,0.3122776448726654,0.0,15,1
LIPITOR.41,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.210,0.3333333333333333,0.3333333333333333,0.3333333333333333,64.66666666666667,0.6202747225761414,0.0,3,3
ZIPSOR.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1
ARTHROTEC.111,0.0,0.0,0.0,31.5,0.1807730495929718,0.0,1,2
ARTHROTEC.53,1.0,0.3333333333333333,0.5,100.0,1.0,0.0,3,1
LIPITOR.214,0.0,0.0,0.0,30.0,0.13660544157028198,0.0,3,1
LIPITOR.6,0.5,0.3333333333333333,0.4,67.0,0.7437729835510254,0.14945652173913043,4,2
LIPITOR.566,1.0,0.3333333333333333,0.5,100.0,1.0,0.0,3,1
LIPITOR.216,0.2,0.125,0.15384615384615385,59.6,0.6391748189926147,0.05555555555555556,9,5
ARTHROTEC.145,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.252,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.700,0.3333333333333333,0.16666666666666666,0.2222222222222222,59.0,0.5709707140922546,0.0,6,3
ARTHROTEC.141,0.75,0.3,0.4285714285714285,81.25,0.87879478931427,0.017857142857142856,10,4
ARTHROTEC.101,0.6666666666666666,0.5,0.5714285714285715,79.66666666666667,0.7780342102050781,0.23214285714285712,4,3
LIPITOR.669,0.6666666666666666,0.3333333333333333,0.4444444444444444,66.66666666666667,0.758622407913208,0.14074074074074075,6,3
LIPITOR.727,0.25,0.07692307692307693,0.11764705882352941,54.0,0.4232729971408844,0.15714285714285714,14,5
LIPITOR.44,0.0,0.0,0.0,48.0,0.7013988494873047,0.0,1,1
LIPITOR.983,0.0,0.0,0.0,29.0,0.29719990491867065,0.0,11,1
LIPITOR.642,1.0,0.6666666666666666,0.8,100.0,1.0,0.13333333333333333,3,2
ARTHROTEC.113,0.5,0.14285714285714285,0.22222222222222224,70.0,0.7641621828079224,0.0,8,2
LIPITOR.898,0.0,0.0,0.0,57.0,0.5478355884552002,0.0,5,1
LIPITOR.688,0.0,0.0,0.0,38.0,0.5829563140869141,0.0,1,1
LIPITOR.707,0.0,0.0,0.0,55.0,0.5180966258049011,0.0,6,3
LIPITOR.224,0.25,0.16666666666666666,0.2,72.25,0.6525861620903015,0.0,6,4
VOLTAREN.22,1.0,0.5,0.6666666666666666,100.0,1.0,0.3333333333333333,2,1
LIPITOR.622,1.0,0.75,0.8571428571428571,100.0,1.0,0.1372549019607843,4,3
LIPITOR.824,0.0,0.0,0.0,26.5,0.14938920736312866,0.0,4,2
LIPITOR.283,0.0,0.0,0.0,22.0,0.16183513402938843,0.0,2,1
LIPITOR.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.788,0.0,0.0,0.0,0.0,0.0,0.0,0,1
VOLTAREN.38,0.0,0.0,0.0,31.0,0.21115387976169586,0.0,1,2
LIPITOR.422,0.0,0.0,0.0,46.5,0.4704316556453705,0.1638755980861244,8,4
LIPITOR.82,0.0,0.0,0.0,38.0,0.2821197211742401,0.0,6,2
LIPITOR.651,0.0,0.0,0.0,29.0,0.15816232562065125,0.0,2,1
ARTHROTEC.127,1.0,0.16666666666666666,0.2857142857142857,100.0,1.0000001192092896,0.0,6,1
LIPITOR.392,0.0,0.0,0.0,47.0,0.14840738475322723,0.0,2,1
LIPITOR.673,1.0,1.0,1.0,100.0,1.0,0.0,1,1
LIPITOR.597,0.0,0.0,0.0,37.0,0.21533873677253723,0.32432432432432434,3,1
LIPITOR.86,1.0,0.14285714285714285,0.25,100.0,1.0000001192092896,0.8571428571428571,7,1
LIPITOR.904,0.0,0.0,0.0,38.0,0.2363162636756897,0.0,9,1
LIPITOR.563,0.0,0.0,0.0,38.0,0.353018194437027,0.0,11,2
ZIPSOR.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.762,0.0,0.0,0.0,41.0,0.17372985184192657,0.275,4,2
LIPITOR.970,0.5,0.3333333333333333,0.4,53.333333333333336,0.5841810703277588,0.0,3,3
VOLTAREN.11,0.8333333333333334,0.7142857142857143,0.7692307692307692,88.83333333333333,0.9014789462089539,0.3662719633307869,7,6
LIPITOR.423,0.0,0.0,0.0,44.0,0.340383917093277,0.2857142857142857,2,1
LIPITOR.144,0.0,0.0,0.0,32.0,0.15401747822761536,0.0,1,1
LIPITOR.77,1.0,0.2,0.33333333333333337,100.0,1.0,0.0,11,2
VOLTAREN.13,1.0,0.4,0.5714285714285715,100.0,1.0000001192092896,0.16666666666666666,6,2
ARTHROTEC.97,0.0,0.0,0.0,48.0,0.2682560980319977,0.25,3,2
LIPITOR.48,0.0,0.0,0.0,41.666666666666664,0.5326961874961853,0.0,7,3
ARTHROTEC.11,0.0,0.0,0.0,0.0,0.0,0.0,0,2
VOLTAREN.14,0.0,0.0,0.0,13.0,0.16774770617485046,0.0,1,1
ARTHROTEC.144,1.0,0.2,0.33333333333333337,100.0,1.0000001192092896,0.875,5,1
PENNSAID.3,1.0,0.2,0.33333333333333337,100.0,1.0,0.1,5,1
LIPITOR.663,0.0,0.0,0.0,49.5,0.5301703214645386,0.0,4,4
LIPITOR.821,0.3333333333333333,0.3333333333333333,0.3333333333333333,66.83333333333333,0.7160971760749817,0.041666666666666664,6,6
LIPITOR.186,0.5,0.125,0.2,90.0,0.9458731412887573,0.0,8,2
ARTHROTEC.32,0.5,0.5,0.5,65.0,0.7126047611236572,0.0,2,2
LIPITOR.468,0.75,0.375,0.5,88.75,0.9203197360038757,0.18333333333333335,8,4
VOLTAREN.2,1.0,0.3333333333333333,0.5,100.0,1.0,0.6666666666666666,3,1
ARTHROTEC.103,0.0,0.0,0.0,67.0,0.8407500982284546,0.0,2,1
LIPITOR.969,0.0,0.0,0.0,27.0,0.37627169489860535,0.0,4,1
ARTHROTEC.35,0.5,0.25,0.3333333333333333,66.5,0.7174690961837769,0.2222222222222222,4,2
ARTHROTEC.1,0.0,0.0,0.0,48.0,0.5535021424293518,0.0,4,1
LIPITOR.152,0.5,0.38461538461538464,0.4347826086956522,71.5,0.6827826499938965,0.0757142857142857,14,10
LIPITOR.482,0.3333333333333333,0.2,0.25,82.0,0.8936295509338379,0.0,5,4
LIPITOR.153,0.8,0.6666666666666666,0.7272727272727272,93.4,0.9502447247505188,0.05873015873015872,6,5
LIPITOR.343,0.0,0.0,0.0,25.0,0.3146367371082306,0.0,6,1
ARTHROTEC.44,0.5,0.5,0.5,73.0,0.8238593339920044,0.0,4,4
LIPITOR.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.454,0.0,0.0,0.0,37.0,0.23354017734527588,0.0,3,1
ARTHROTEC.8,0.0,0.0,0.0,30.0,0.4029560089111328,0.14285714285714285,1,1
DICLOFENAC-SODIUM.6,0.75,1.0,0.8571428571428571,84.0,0.8335690498352051,0.0,3,4
LIPITOR.950,0.0,0.0,0.0,75.0,0.7982045412063599,0.0,6,1
LIPITOR.400,0.0,0.0,0.0,57.0,0.25155118107795715,0.0,4,1
LIPITOR.838,0.0,0.0,0.0,40.0,0.3079826831817627,0.22448979591836735,6,1
LIPITOR.376,0.0,0.0,0.0,53.0,0.6681903600692749,0.0,5,1
LIPITOR.365,0.0,0.0,0.0,59.666666666666664,0.7449798583984375,0.0,6,3
LIPITOR.65,1.0,0.25,0.4,100.0,1.0000001192092896,0.8333333333333334,4,1
LIPITOR.259,1.0,0.2,0.33333333333333337,100.0,1.0,0.0,5,1
LIPITOR.341,0.3333333333333333,0.5,0.4,64.0,0.5959670543670654,0.0,2,3
LIPITOR.830,0.0,0.0,0.0,0.0,0.0,0.0,0,1
LIPITOR.116,0.0,0.0,0.0,39.0,0.28262773156166077,0.0,5,4
ARTHROTEC.64,1.0,0.3333333333333333,0.5,100.0,1.0000001192092896,0.0,3,1
VOLTAREN.35,0.0,0.0,0.0,28.4,0.29414668679237366,0.0,1,5
CATAFLAM.4,0.6666666666666666,1.0,0.8,84.0,0.8335689306259155,0.27083333333333337,3,4
LIPITOR.307,0.8333333333333334,0.625,0.7142857142857143,99.33333333333333,0.9550068974494934,0.1816510256226568,8,6
LIPITOR.978,0.0,0.0,0.0,73.0,0.9068794846534729,0.0,5,1
ARTHROTEC.6,0.0,0.0,0.0,34.5,0.47748667001724243,0.0,4,2
VOLTAREN.24,1.0,0.5,0.6666666666666666,100.0,1.0,0.0,2,1
ARTHROTEC.99,1.0,0.6666666666666666,0.8,100.0,1.0000001192092896,0.21428571428571427,3,2
VOLTAREN.26,0.0,0.0,0.0,0.0,0.0,0.0,0,3
LIPITOR.725,0.75,0.6,0.6666666666666665,92.25,0.9683313369750977,0.0,5,4
LIPITOR.592,0.2857142857142857,0.4,0.3333333333333333,65.0,0.6112192869186401,0.08181818181818182,5,7
LIPITOR.270,1.0,0.4,0.5714285714285715,100.0,1.0,0.03333333333333333,5,2
LIPITOR.475,0.0,0.0,0.0,41.0,0.22527801990509033,0.0,4,1
LIPITOR.815,1.0,0.1111111111111111,0.19999999999999998,100.0,1.0000001192092896,0.625,9,1
LIPITOR.629,0.3333333333333333,0.25,0.28571428571428575,59.0,0.6078768372535706,0.1111111111111111,4,3
LIPITOR.168,0.0,0.0,0.0,38.0,0.2818410098552704,0.0,12,1
LIPITOR.994,0.0,0.0,0.0,33.0,0.27634984254837036,0.0,3,1
VOLTAREN-XR.22,0.5,0.25,0.3333333333333333,71.5,0.6809163689613342,0.0,4,2
LIPITOR.395,0.6666666666666666,0.5714285714285714,0.6153846153846153,84.33333333333333,0.8955387473106384,0.0,7,6
LIPITOR.631,0.0,0.0,0.0,47.0,0.3639679551124573,0.46153846153846156,9,1
CATAFLAM.9,1.0,1.0,1.0,100.0,1.0000001192092896,0.0,1,1
LIPITOR.973,1.0,0.25,0.4,100.0,1.0,0.125,4,1
DICLOFENAC-SODIUM.3,0.5,0.09090909090909091,0.15384615384615385,65.5,0.6860080361366272,0.0,13,2
LIPITOR.582,0.0,0.0,0.0,40.0,0.24082985520362854,0.0,6,1
ARTHROTEC.94,1.0,0.2,0.33333333333333337,100.0,1.0,0.4666666666666667,5,1
VOLTAREN.15,0.0,0.0,0.0,38.333333333333336,0.5394288897514343,0.05043522785458269,3,3
DICLOFENAC-SODIUM.1,0.0,0.0,0.0,24.0,0.2834376394748688,0.0,2,1
LIPITOR.982,0.0,0.0,0.0,35.5,0.4633933901786804,0.0,4,2
LIPITOR.42,0.0,0.0,0.0,44.0,0.24550122022628784,0.0,1,1
LIPITOR.753,0.0,0.0,0.0,38.0,0.35155820846557617,0.3076923076923077,8,1
