file,precision,recall,f1,fuzzy_score,semantic_similarity,boundary_overlap,entity_metrics
LIPITOR.584,0.375,0.6,0.4615384615384615,30.0,0.6375061869621277,0.0,"{'Drug': {'precision': 0.6, 'recall': 1.0, 'f1': 0.7499999999999999, 'orig_count': 3, 'proc_count': 6}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.254,0.1,0.14285714285714285,0.11764705882352941,10.0,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 7}}"
LIPITOR.391,0.0,0.0,0.0,4.571428571428571,0.3345239460468292,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.244,0.4,0.5,0.4444444444444445,57.333333333333336,0.8037810325622559,0.2371794871794872,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1': 0.8, 'orig_count': 3, 'proc_count': 4}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.565,0.25,0.6666666666666666,0.36363636363636365,40.375,0.8624218702316284,0.039473684210526314,"{'Drug': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1': 0.5714285714285715, 'orig_count': 3, 'proc_count': 4}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.488,0.0,0.0,0.0,6.526315789473684,0.49791979789733887,0.0,"{'Drug': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 3}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 13, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 15}}"
LIPITOR.507,0.1,0.16666666666666666,0.125,31.25,0.20390057563781738,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 4, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 10, 'proc_count': 1}, 'Disease': {'precision': 0.2, 'recall': 1.0, 'f1': 0.33333333333333337, 'orig_count': 1, 'proc_count': 6}, 'Symptom': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 15}}"
LIPITOR.115,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.862,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
LIPITOR.649,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.952,0.2857142857142857,0.4,0.3333333333333333,25.0,1.0,0.1590909090909091,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.617,0.2,0.6666666666666666,0.30769230769230765,15.5,0.8098819851875305,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 1, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 9}}"
LIPITOR.568,0.1111111111111111,0.14285714285714285,0.125,15.0,1.0,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 1.0, 'recall': 0.07692307692307693, 'f1': 0.14285714285714288, 'orig_count': 14, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 16}}"
LIPITOR.499,0.0,0.0,0.0,5.8,0.2764809727668762,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
ARTHROTEC.110,0.125,0.14285714285714285,0.13333333333333333,38.55555555555556,0.5239329934120178,0.007936507936507936,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 1}, 'Symptom': {'precision': 0.16666666666666666, 'recall': 1.0, 'f1': 0.2857142857142857, 'orig_count': 2, 'proc_count': 7}}"
LIPITOR.666,0.14285714285714285,0.14285714285714285,0.14285714285714285,14.285714285714286,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.947,0.047619047619047616,0.1,0.06451612903225806,12.318181818181818,0.40974172949790955,0.02556818181818182,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 8, 'proc_count': 5}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 14}}"
LIPITOR.935,0.047619047619047616,0.08333333333333333,0.060606060606060615,8.125,0.3506733477115631,0.0,"{'Drug': {'precision': 0.2, 'recall': 1.0, 'f1': 0.33333333333333337, 'orig_count': 1, 'proc_count': 5}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 12, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 16}}"
LIPITOR.273,0.15789473684210525,0.3333333333333333,0.21428571428571427,26.923076923076923,1.0,0.003205128205128205,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 6, 'proc_count': 4}, 'ADR': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1': 0.25, 'orig_count': 7, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 19}}"
ARTHROTEC.13,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
CATAFLAM.8,1.0,1.0,1.0,100.0,1.0,0.27111111111111114,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'Symptom': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}}"
LIPITOR.893,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.223,0.375,0.42857142857142855,0.39999999999999997,44.44444444444444,1.0,0.06958473625140292,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1': 0.5, 'orig_count': 7, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.191,0.0,0.0,0.0,4.357142857142857,0.5118628144264221,0.018315018315018312,"{'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 12}}"
LIPITOR.478,0.09090909090909091,0.25,0.13333333333333333,22.5,0.5091278553009033,0.04675925925925926,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 3}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
DICLOFENAC-SODIUM.7,0.3076923076923077,0.5714285714285714,0.4,49.61538461538461,0.5829909443855286,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.5, 'recall': 0.5, 'f1': 0.5, 'orig_count': 6, 'proc_count': 6}, 'Disease': {'precision': 0.2, 'recall': 1.0, 'f1': 0.33333333333333337, 'orig_count': 1, 'proc_count': 5}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
LIPITOR.884,0.2857142857142857,0.5,0.36363636363636365,26.181818181818183,0.4858984351158142,0.0,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 2, 'proc_count': 8}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.8,0.2222222222222222,0.8,0.3478260869565218,25.285714285714285,0.6957507133483887,0.01098901098901099,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 1, 'proc_count': 2}, 'ADR': {'precision': 0.6, 'recall': 0.75, 'f1': 0.6666666666666665, 'orig_count': 6, 'proc_count': 6}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.596,0.07142857142857142,0.25,0.11111111111111112,13.333333333333334,0.5796098709106445,0.02,"{'Drug': {'precision': 0.3333333333333333, 'recall': 1.0, 'f1': 0.5, 'orig_count': 2, 'proc_count': 4}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
LIPITOR.462,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.177,0.125,0.3333333333333333,0.18181818181818182,21.875,0.37265950441360474,0.05,"{'Drug': {'precision': 0.25, 'recall': 1.0, 'f1': 0.4, 'orig_count': 1, 'proc_count': 4}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.275,0.2857142857142857,0.5,0.36363636363636365,28.571428571428573,1.0,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.18,0.041666666666666664,0.14285714285714285,0.06451612903225806,6.107142857142857,0.5517914295196533,0.02777777777777778,"{'Drug': {'precision': 0.3333333333333333, 'recall': 1.0, 'f1': 0.5, 'orig_count': 1, 'proc_count': 3}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 19}}"
LIPITOR.421,0.23076923076923078,0.5,0.3157894736842105,27.428571428571427,0.7080397009849548,0.09196428571428572,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 2, 'proc_count': 2}, 'ADR': {'precision': 0.6666666666666666, 'recall': 0.4, 'f1': 0.5, 'orig_count': 5, 'proc_count': 4}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}}"
LIPITOR.36,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.658,0.23076923076923078,0.3333333333333333,0.27272727272727276,34.714285714285715,0.8492493033409119,0.044642857142857144,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 5, 'proc_count': 4}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.712,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 2, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 9}}"
LIPITOR.661,0.0625,0.14285714285714285,0.08695652173913043,6.25,1.0000001192092896,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 6, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 13}}"
LIPITOR.437,0.0,0.0,0.0,0.0,0.0,0.0,"{'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}}"
LIPITOR.182,0.05555555555555555,0.1111111111111111,0.07407407407407407,6.9,0.4437903165817261,0.0,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 1, 'proc_count': 3}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 8, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 14}}"
LIPITOR.920,0.1,0.2,0.13333333333333333,10.0,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}}"
LIPITOR.361,0.0,0.0,0.0,9.9,0.22729377448558807,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.578,0.3076923076923077,0.3333333333333333,0.32,38.57142857142857,0.8482122421264648,0.03701298701298701,"{'Drug': {'precision': 0.8, 'recall': 0.8, 'f1': 0.8000000000000002, 'orig_count': 5, 'proc_count': 5}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 8, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
LIPITOR.75,0.1875,0.42857142857142855,0.26086956521739124,28.176470588235293,0.8320730328559875,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 3, 'proc_count': 3}, 'ADR': {'precision': 0.3333333333333333, 'recall': 0.2, 'f1': 0.25, 'orig_count': 5, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 11}}"
LIPITOR.977,0.0,0.0,0.0,2.923076923076923,0.34602928161621094,0.0,"{'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 12}}"
LIPITOR.733,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 4, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 6}}"
CATAFLAM.1,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.217,0.125,0.16666666666666666,0.14285714285714288,20.35,0.6875651478767395,0.01111111111111111,"{'Drug': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6666666666666666, 'orig_count': 5, 'proc_count': 4}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 10, 'proc_count': 2}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 13}}"
LIPITOR.835,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 1, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}}"
LIPITOR.833,0.1,0.2,0.13333333333333333,11.909090909090908,0.43638426065444946,0.0,"{'Drug': {'precision': 0.2, 'recall': 1.0, 'f1': 0.33333333333333337, 'orig_count': 1, 'proc_count': 5}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.342,0.0,0.0,0.0,0.0,0.0,0.0,"{'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 13}}"
VOLTAREN-XR.15,0.14285714285714285,1.0,0.25,34.57142857142857,0.5801643133163452,0.0,"{'ADR': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.2, 'recall': 1.0, 'f1': 0.33333333333333337, 'orig_count': 1, 'proc_count': 5}}"
LIPITOR.825,0.0,0.0,0.0,18.181818181818183,0.2436700165271759,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 4}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 4}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}}"
LIPITOR.559,0.0,0.0,0.0,0.0,0.0,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 3, 'proc_count': 0}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.686,0.0,0.0,0.0,1.5789473684210527,0.2380736768245697,0.010835913312693499,"{'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 5, 'proc_count': 1}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 8}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 10}}"
LIPITOR.38,0.25,0.4444444444444444,0.32,41.54545454545455,0.6630902886390686,0.0037878787878787876,"{'Drug': {'precision': 0.5, 'recall': 1.0, 'f1': 0.6666666666666666, 'orig_count': 5, 'proc_count': 7}, 'ADR': {'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1': 0.30769230769230765, 'orig_count': 8, 'proc_count': 8}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 2}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 5}}"
LIPITOR.672,0.06666666666666667,0.1111111111111111,0.08333333333333334,13.5,0.6592475175857544,0.0,"{'Drug': {'precision': 0.3333333333333333, 'recall': 1.0, 'f1': 0.5, 'orig_count': 2, 'proc_count': 4}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 3}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 11}}"
LIPITOR.344,0.045454545454545456,0.1,0.06250000000000001,3.7037037037037037,0.9999999403953552,0.0,"{'Drug': {'precision': 1.0, 'recall': 1.0, 'f1': 1.0, 'orig_count': 1, 'proc_count': 1}, 'ADR': {'precision': 0, 'recall': 0.0, 'f1': 0, 'orig_count': 11, 'proc_count': 0}, 'Disease': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 25}}"
LIPITOR.966,0.0,0.0,0.0,2.3157894736842106,0.26019540429115295,0.0,"{'Drug': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 1}, 'ADR': {'precision': 0.0, 'recall': 0.0, 'f1': 0, 'orig_count': 7, 'proc_count': 1}, 'Symptom': {'precision': 0.0, 'recall': 0, 'f1': 0, 'orig_count': 0, 'proc_count': 17}}"
